Id	Unit	Qtype	Qpart	Qnum	Qlet	Prompt2	R1	R2	R3	Subtag	Orig_Prompt2	Orig_R1	Orig_R2
3091	11	SUB		10		are not withdrawing (the) money	hebst das Geld nicht ab						
3092	11	SUB		10		try on the jacket first	probierst die Jacke zuerst an						
3093	11	SUB		10		call up Herr Jones soon	rufst Herrn Jones bald an						
3094	11	SUB		10		fill the form out now	füllst das Formular jetzt aus						
3095	11	SUB		10		do not pack up the box	packst die Kisten nicht aus						
3096	11	SUB		10		tell him that	richtest ihm das aus						
3097	11	SUB		10		drive to Munich (with)	fährst nach München mit						
3098	11	SUB		10		come by this evening	kommst heute Abend vorbei					kommst heute abend vorbei	
3099	11	SUB		10		come back soon	kommst bald zurück						
3100	11	SUB		10		are taking care of the luggage	kümmerst dich um das Gepäck						
3334	11	SUB		10		take the suitcase (with)	nimmst den Koffer mit						
2469	11	SUB		11		ich	mich						
2470	11	SUB		11		du	dich						
2471	11	SUB		11		er	ihn						
2472	11	SUB		11		Sie	Sie						
2473	11	SUB		11		ihr	euch						
2474	11	SUB		11		wir	uns						
2475	11	SUB		11		dein- Eltern	deine Eltern						
2476	11	SUB		11		eur- Freunde	eure Freunde						
2477	11	SUB		11		Ihr- Tante	Ihre Tante						
2478	11	SUB		11		d- Konsul	den Konsul						
2479	11	SUB		11		d- Damen	die Damen						
2480	11	SUB		11		Herr Becker	Herrn Becker						
2481	11	SUB		12		Herr Dr. Bergmann	Herrn Dr. Bergmann						
2482	11	SUB		12		Herr Professor Albers	Herrn Professor Albers						
2483	11	SUB		12		Herr Wachtmeister König	Herrn Wachtmeister König						
2484	11	SUB		12		Konsul Jones	Konsul Jones						
2485	11	SUB		12		Herr Dr. Müller	Herrn Dr. Müller						
2486	11	SUB		13		d- Briefe schreiben	die Briefe schreiben						
2487	11	SUB		13		d- Artikel übersetzen	den Artikel übersetzen						
2488	11	SUB		13		d- Mantel reinigen	den Mantel reinigen						
2489	11	SUB		13		d- Schuhe besohlen	die Schuhe besohlen						
2490	11	SUB		13		dies- Formulare ausfüllen	diese Formulare ausfüllen						
2491	11	SUB		13		d- Kisten heraufbringen	die Kisten heraufbringen						
2492	11	SUB		13		d- Unterlagen bringen	die Unterlagen bringen						
2493	11	SUB		14		von d- Botschaft	von der Botschaft						
2494	11	SUB		14		von d- Generalkonsulat	vom Generalkonsulat						
2495	11	SUB		14		von d- Arbeitsamt	vom Arbeitsamt						
2496	11	SUB		14		von d- Handelskammer	von der Handelskammer						
2497	11	SUB		14		von d- Apotheke	von der Apotheke						
2498	11	SUB		14		von d- Rathaus	vom Rathaus						
2499	11	SUB		14		von d- Post	von der Post						
2500	11	SUB		14		von d- Zoll	vom Zoll						
2501	11	SUB		15		du	Wäschst du dir						
2502	11	SUB		15		Sie	Waschen Sie sich						
2503	11	SUB		15		ihr	Wascht ihr euch						
2504	11	SUB		15		sie (sg)	Wäscht sie sich						
2505	11	SUB		16		bei d- Frisör	beim Frisör						
2506	11	SUB		16		bei d- Wäscherei	bei der Wäscherei						
2507	11	SUB		16		bei d- Schuster	beim Schuster						
2508	11	SUB		16		bei d- Reinigung	bei der Reinigung						
2509	11	SUB		16		bei d- Uhrmacher	beim Uhrmacher						
2510	11	SUB		16		bei d- Zahnarzt	beim Zahnarzt						
2511	11	SUB		16		bei d- Bank	bei der Bank						
2512	11	SUB		16		bei d- Apotheke	bei der Apotheke						
2513	11	SUB		17		Wir	Wir müssen uns						
2514	11	SUB		17		Sie (pl)	Sie müssen sich						
2515	11	SUB		17		Ihr	Ihr müsst euch						
2516	11	SUB		17		Er	Er muss sich						
2517	11	SUB		17		Unsere Kinder	Unsere Kinder müssen sich						
2518	11	SUB		17		Sie (sg)	Sie muss sich						
1583	11	CONV	1	1		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Kommst du um fünf nach Hause?	Kommt ihr um fünf nach Hause?		z			
1584	11	CONV	1	2		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Gehst du heute Nachmittag zum Schuster?	Geht ihr heute Nachmittag zum Schuster?		z		Gehst du heute nachmittag zum Schuster?	Geht ihr heute nachmittag zum Schuster?
1585	11	CONV	1	3		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Bestellst du die Bücher bald?	Bestellt ihr die Bücher bald?		z			
1586	11	CONV	1	4		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Verschläfst du dich oft?	Verschlaft ihr euch oft?		z			
1587	11	CONV	1	5		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Kämmst du dir öfters die Haare?	Kämmt ihr euch öfters die Haare?		z			
1588	11	CONV	1	6		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Diktierst du gewöhnlich so schnell?	Diktiert ihr gewöhnlich so schnell?		z			
1589	11	CONV	1	7		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Fährst du mittags meistens nach Hause?	Fahrt ihr mittags meistens nach Hause?		z			
1590	11	CONV	1	8		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Läufst du immer so langsam?	Lauft ihr immer so langsam?		z			
1591	11	CONV	1	9		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Vergisst du die Briefe auch nicht?	Vergesst ihr die Briefe auch nicht?		z			
1592	11	CONV	1	10		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Willst du den Vortrag halten?	Wollt ihr den Vortrag halten?		z			
1593	11	CONV	1	11		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Wohnst du in der Stadt oder im Vorort?	Wohnt ihr in der Stadt oder im Vorort?		z			
1594	11	CONV	1	12		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Wäschst du deine Wäsche selbst oder bringst du sie in die Wäscherei?	Wascht ihr eure Wäsche selbst oder bringt ihr sie in die Wäscherei?		z			
1595	11	CONV	1	13		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Ziehst du in die Stadt?	Zieht ihr in die Stadt?		z			
1596	11	CONV	1	14		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Wechselst du das Geld in der Bank?	Wechselt ihr das Geld in der Bank?		z			
1597	11	CONV	1	15		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Vermietest du eins deiner Zimmer?	Vermietet ihr eins eurer Zimmer?		z			
1598	11	CONV	1	16		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Tust du das gern?	Tut ihr das gern?		z			
1599	11	CONV	1	17		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Triffst du sie immer auf dem Nachhauseweg?	Trefft ihr sie immer auf dem Nachhauseweg?		z			
1600	11	CONV	1	18		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Trägst du heute deinen neuen Anzug?	Tragt ihr heute eure neuen Anzüge?		z			
1601	11	CONV	1	19		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Stehst du schon lange da?	Steht ihr schon lange da?		z			
1602	11	CONV	1	20		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Sitzt du gern in diesem Sessel?	Sitzt ihr gern in diesem Sessel?		z			
1603	11	CONV	1	21		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Setzt du dich wieder an diesen Tisch?	Setzt ihr euch wieder an diesen Tisch?		z			
1604	11	CONV	1	22		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Schreibst du einen anderen Artikel?	Schreibt ihr einen anderen Artikel?		z			
1605	11	CONV	1	23		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Nimmst du wieder Kalbsleder mit Kartoffelpüree?	Nehmt ihr wieder Kalbsleber mit Kartoffelpüree?		z			
1606	11	CONV	1	24		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Mietest du die Wohnung in der Schubertstraße?	Mietet ihr die Wohnung in der Schubertstraße?		z		Mietest du die Wohnung in der Schubertstrasse?	Mietet ihr die Wohnung in der Schubertstrasse?
1607	11	CONV	1	25		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Legst du die Briefe immer auf den Schreibtisch?	Legt ihr die Briefe immer auf den Schreibtisch?		z			
1608	11	CONV	1	26		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Leihst du uns die Maus?	Leiht ihr uns die Maus?		z		Leihst du uns die Schreibmaschine?	Leiht ihr uns die Schreibmaschine?
1609	11	CONV	1	27		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Lebst du schon lange in Deutschland?	Lebt ihr schon lange in Deutschland?		z			
1610	11	CONV	1	28		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Kennst du den Uhrmacher gut?	Kennt ihr den Uhrmacher gut?		z			
1611	11	CONV	1	29		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Kaufst du deine Anzüge im Herrenkonfektionsgeschäft?	Kauft ihr eure Anzüge im Herrenkonfektionsgeschäft?		z			
1612	11	CONV	1	30		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Hörst du die Nachrichten um sieben oder um acht?	Hört ihr die Nachrichten um sieben oder um acht?		z			
1613	11	CONV	1	31		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Holst du heute deine Eltern ab?	Holt ihr heute eure Eltern ab?		z			
1614	11	CONV	1	32		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Hilfst du beim Einrichten?	Helft ihr beim Einrichten?		z			
1615	11	CONV	1	33		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Heißt du Bauer oder Brauer?	Heißt ihr Bauer oder Brauer?		z		Heisst du Bauer oder Brauer?	Heisst ihr Bauer oder Brauer?
1616	11	CONV	1	34		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Hältst du vor dem Hotel?	Haltet ihr vor dem Hotel?		z			
1617	11	CONV	1	35		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Hast du die Unterlagen bei dir?	Habt ihr die Unterlagen bei euch?		z			
1618	11	CONV	1	36		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Gibst du ihm ein Frühstücksbrot?	Gebt ihr ihm ein Frühstücksbrot?		z			
1619	11	CONV	1	37		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Findest du den Artikel?	Findet ihr den Artikel?		z			
1620	11	CONV	1	38		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Isst du abends gewöhnlich warm?	Esst ihr abends gewöhnlich warm?		z			
1621	11	CONV	1	39		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Denkst du, dass es in Deutschland kälter ist als hier?	Denkt ihr, dass es in Deutschland kälter ist als hier?		z			
1622	11	CONV	1	40		Convert the <u>er</u>-form to the <u>du</u>-form and <u>ihr</u>-form.	Brauchst du ein neues Auto?	Braucht ihr ein neues Auto?		z			
1623	11	CONV	2	1		Convert the <u>Sie</u>-form to the <u>du</u>-form and <u>ihr</u>-form	Zeig' mir bitte dein Gepäck.	Zeigt mir bitte euer Gepäck.		z			
1624	11	CONV	2	2		Convert the <u>Sie</u>-form to the <u>du</u>-form and <u>ihr</u>-form	Geh' hier durch den Park.	Geht hier durch den Park.					
1625	11	CONV	2	3		Convert the <u>Sie</u>-form to the <u>du</u>-form and <u>ihr</u>-form	Komm' doch mal am nächsten Sonntag zu uns.	Kommt doch mal am nächsten Sonntag zu uns.					
1626	11	CONV	2	4		Convert the <u>Sie</u>-form to the <u>du</u>-form and <u>ihr</u>-form	Entschuldige, dass ich störe.	Entschuldigt, dass ich störe.					
1627	11	CONV	2	5		Convert the <u>Sie</u>-form to the <u>du</u>-form and <u>ihr</u>-form	Sieh mal diese dunklen Wolken am Himmel.	Seht mal diese dunklen Wolken am Himmel.					
1628	11	CONV	2	6		Convert the <u>Sie</u>-form to the <u>du</u>-form and <u>ihr</u>-form	Sag' ihm doch bitte, er möchte mich anrufen.	Sagt ihm doch bitte, er möchte mich anrufen.					
1629	11	CONV	2	7		Convert the <u>Sie</u>-form to the <u>du</u>-form and <u>ihr</u>-form	Bring' doch bitte die Wäsche in die Wäscherei.	Bringt doch bitte die Wäsche in die Wäscherei.					
1630	11	CONV	2	8		Convert the <u>Sie</u>-form to the <u>du</u>-form and <u>ihr</u>-form	Komm' doch bitte nicht zu spät.	Kommt doch bitte nicht zu spät.					
1631	11	CONV	2	9		Convert the <u>Sie</u>-form to the <u>du</u>-form and <u>ihr</u>-form	Bleib' bitte noch eine Stunde hier.	Bleibt bitte noch eine Stunde hier.					
1632	11	CONV	2	10		Convert the <u>Sie</u>-form to the <u>du</u>-form and <u>ihr</u>-form	Lies doch mal diesen Artikel.	Lest doch mal diesen Artikel.					
1633	11	CONV	3	1		Change the sentence to a clause in the sentence beginning with <u>Ihr wisst doch, dass ...</u>	Ihr wisst doch, dass Professor Albers heute den Vortrag hält.						
1634	11	CONV	3	2		Change the sentence to a clause in the sentence beginning with <u>Ihr wisst doch, dass ...</u>	Ihr wisst doch, dass sie beim Frisör ist.						
1635	11	CONV	3	3		Change the sentence to a clause in the sentence beginning with <u>Ihr wisst doch, dass ...</u>	Ihr wisst doch, dass die Schuhe beim Schuster sind.						
1636	11	CONV	3	4		Change the sentence to a clause in the sentence beginning with <u>Ihr wisst doch, dass ...</u>	Ihr wisst doch, dass er am Frühstückstisch sitzt.						
1637	11	CONV	3	5		Change the sentence to a clause in the sentence beginning with <u>Ihr wisst doch, dass ...</u>	Ihr wisst doch, dass die Hemden noch in der Wäscherei sind.						
1638	11	CONV	3	6		Change the sentence to a clause in the sentence beginning with <u>Ihr wisst doch, dass ...</u>	Ihr wisst doch, dass Beckers ihr Haus vermieten.						
1639	11	CONV	3	7		Change the sentence to a clause in the sentence beginning with <u>Ihr wisst doch, dass ...</u>	Ihr wisst doch, dass die Besprechung heute nicht stattfindet.						
1640	11	CONV	3	8		Change the sentence to a clause in the sentence beginning with <u>Ihr wisst doch, dass ...</u>	Ihr wisst doch, dass unser Auto noch in der Reparaturwerkstatt ist.						
1641	11	CONV	4	1		Change the question to a clause in the question beginning with <u>Weißt du, ...</u>	Weißt du, wann er sich die Haare schneiden lassen will?				Change the question to a clause in the question beginning with <u>Weisst du, ...</u>	Weisst du, wann er sich die Haare schneiden lassen will?	
1642	11	CONV	4	2		Change the question to a clause in the question beginning with <u>Weißt du, ...</u>	Weißt du, wo ich mir die Schuhe besohlen lassen kann?				Change the question to a clause in the question beginning with <u>Weisst du, ...</u>	Weisst du, wo ich mir die Schuhe besohlen lassen kann?	
1643	11	CONV	4	3		Change the question to a clause in the question beginning with <u>Weißt du, ...</u>	Weißt du, wo ich den Anzug reinigen lassen soll?				Change the question to a clause in the question beginning with <u>Weisst du, ...</u>	Weisst du, wo ich den Anzug reinigen lassen soll?	
1644	11	CONV	4	4		Change the question to a clause in the question beginning with <u>Weißt du, ...</u>	Weißt du, warum er den Artikel übersetzen lassen möchte?				Change the question to a clause in the question beginning with <u>Weisst du, ...</u>	Weisst du, warum er den Artikel übersetzen lassen möchte?	
1645	11	CONV	4	5		Change the question to a clause in the question beginning with <u>Weißt du, ...</u>	Weißt du, wo wir uns die Sachen einpacken lassen können?				Change the question to a clause in the question beginning with <u>Weisst du, ...</u>	Weisst du, wo wir uns die Sachen einpacken lassen können?	
1646	11	CONV	4	6		Change the question to a clause in the question beginning with <u>Weißt du, ...</u>	Weißt du, wo du die Hemden waschen lassen willst?				Change the question to a clause in the question beginning with <u>Weisst du, ...</u>	Weisst du, wo du die Hemden waschen lassen willst?	
1647	11	CONV	4	7		Change the question to a clause in the question beginning with <u>Weißt du, ...</u>	Weißt du, ob ich mich vorstellen lassen muss?				Change the question to a clause in the question beginning with <u>Weisst du, ...</u>	Weisst du, ob ich mich vorstellen lassen muss?	
1648	11	CONV	4	8		Change the question to a clause in the question beginning with <u>Weißt du, ...</u>	Weißt du, wann ich deine Eltern abholen lassen darf?				Change the question to a clause in the question beginning with <u>Weisst du, ...</u>	Weisst du, wann ich deine Eltern abholen lassen darf?	
1649	11	CONV	4	9		Change the question to a clause in the question beginning with <u>Weißt du, ...</u>	Weißt du, wen ich nach Hause bringen lassen muss?				Change the question to a clause in the question beginning with <u>Weisst du, ...</u>	Weisst du, wen ich nach Hause bringen lassen muss?	
1650	11	CONV	4	10		Change the question to a clause in the question beginning with <u>Weißt du, ...</u>	Weißt du, was ich Herrn Becker ausrichten lassen soll?				Change the question to a clause in the question beginning with <u>Weisst du, ...</u>	Weisst du, was ich Herrn Becker ausrichten lassen soll?	
1651	12	SUB		1		hören	gehört						
1652	12	SUB		1		lesen	gelesen						
1653	12	SUB		1		sehen	gesehen						
1654	12	SUB		1		bestellen	bestellt						
1655	12	SUB		1		bekommen	bekommen						
1656	12	SUB		1		ausrichten	ausgerichtet						
1657	12	SUB		1		beantragen	beantragt						
1658	12	SUB		1		finden	gefunden						
1659	12	SUB		1		bezahlen	bezahlt						
1660	12	SUB		1		holen	geholt						
1661	12	SUB		1		tun	getan						
1662	12	SUB		1		vorhaben	vorgehabt						
1663	12	SUB		1		vergessen	vergessen						
1664	12	SUB		2		abfahren	abgefahren						
1665	12	SUB		2		zurückkommen	zurückgekommen						
1666	12	SUB		2		einziehen	eingezogen						
1667	12	SUB		2		hingehen	hingegangen						
1668	12	SUB		2		ankommen	angekommen						
1669	12	SUB		2		auswandern	ausgewandert						
1670	12	SUB		2		vorbeikommen	vorbeigekommen						
1671	12	SUB		3		Aufführung	die						
1672	12	SUB		3		Konzert	das						
1673	12	SUB		3		Oper	die						
1674	12	SUB		3		Ansichtskarte	die						
1675	12	SUB		3		Theater	das						
1676	12	SUB		3		Briefmarken	die						
1677	12	SUB		3		Aussicht	die						
1678	12	SUB		3		Berliner Philharmoniker	die						
1679	12	SUB		3		Seereise	die						
1680	12	SUB		4		Unser- Tochter	Unsere Tochter	ist					
1681	12	SUB		4		Mein- Frau	Meine Frau	ist					
1682	12	SUB		4		Wir	Wir	sind					
1683	12	SUB		4		Mein- Vater	Mein Vater	ist					
1684	12	SUB		4		Ich	Ich	bin					
1685	12	SUB		4		Unser- Kinder	Unsere Kinder	sind					
1686	12	SUB		4		Die Eltern meiner Frau	Die Eltern meiner Frau	sind					
1687	12	SUB		5		Oper; in d-	in der Oper						
1688	12	SUB		5		Stadt; in d-	in der Stadt						
1689	12	SUB		5		Theater; in d-	im Theater						
1690	12	SUB		5		auf d- Empfang im Schwimmbad	auf dem Empfang im Schwimmbad						
1691	12	SUB		5		Generalkonsul; bei d-	beim Generalkonsul						
1692	12	SUB		5		Botschaft; in d-	in der Botschaft						
1693	12	SUB		5		bei Schwarz und Co.	bei Schwarz und Co.						
1694	12	SUB		6		2. März	am zweiten März						
1695	12	SUB		6		Freitag	am Freitag						
1696	12	SUB		6		gestern	gestern						
1697	12	SUB		6		vorig- Woche	vorige Woche						
1698	12	SUB		6		heute	heute						
1699	12	SUB		6		vorhin	vorhin						
1700	12	SUB		6		in dies- Woche	in dieser Woche						
1701	12	SUB		7		vier Wochen	vier Wochen						
1702	12	SUB		7		lange	lange						
1703	12	SUB		7		ein- Monat	einen Monat						
1704	12	SUB		7		sechs Jahre	sechs Jahre						
1705	12	SUB		7		anderthalb Monate	anderthalb Monate						
1706	12	SUB		7		sechs Wochen	sechs Wochen						
